Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,,Date,some
6/30/2021,26,MT,7231,940056,,,
6/30/2021,26,MP,349,55616,,,
6/30/2021,26,GU,130,187840,,,
6/30/2021,26,AR,4356,2229874,,,
6/30/2021,26,PW,0,25123,,,
6/30/2021,26,WY,55,421749,,,
6/30/2021,26,CT,6852,4503405,,,
6/30/2021,26,MA,10926,8836836,,,
6/30/2021,26,PR,10890,4170778,,,
6/30/2021,26,VT,866,870052,,,
6/30/2021,26,AS,0,46103,,,
6/30/2021,26,NC,17527,9657878,,,
6/30/2021,26,IA,3415,3035131,,,
6/30/2021,26,HI,293,1678171,,,
6/30/2021,26,NE,2841,1926575,,,
6/30/2021,26,OH,12901,10684968,,,
6/30/2021,26,NH,3750,1644876,,,
6/30/2021,26,MA,12524,8948735,,,
6/30/2021,26,HI,3001,1689046,,,
6/30/2021,26,PA,22643,13848333,,,
6/30/2021,26,AL,7511,3488536,,,
6/30/2021,26,NY,42107,21790497,,,
6/30/2021,26,MT,1393,983002,,,
6/30/2021,26,SD,1131,819287,,,
6/30/2021,26,OK,6522,3371787,,,
6/30/2021,26,US,630831,337486518,,,
6/30/2021,26,GU,673,200221,,,
6/30/2021,26,SC,7436,4298179,,,
6/30/2021,26,MP,21,55721,,,
6/30/2021,26,CA,130536,42644084,,,
6/30/2021,26,ID,2245,1437352,,,
6/30/2021,26,VA,15171,9230660,,,
6/30/2021,26,MS,4311,2136529,,,
6/30/2021,26,WY,820,446533,,,
6/30/2021,26,NM,39641,2380294,,,
6/30/2021,26,MO,29638,5111580,,,
6/30/2021,26,IN,10861,5587519,,,
6/30/2021,26,TN,9396,5272627,,,
6/30/2021,26,VA,17504,9713195,,,
6/30/2021,26,RI,1876,1276058,,,
6/30/2021,26,MH,53,35077,,,
6/30/2021,26,IL,23821,12971273,,,
6/30/2021,26,GA,16637,8422803,,,
6/30/2021,26,VI,257,77969,,,
6/30/2021,26,ND,1119,658381,,,
6/30/2021,26,WI,8107,5906485,,,
6/30/2021,26,WV,2354,1718136,,,
6/30/2021,26,CT,6051,4405405,,,
6/30/2021,26,FL,46149,21882763,,,
6/30/2021,26,NY,42254,22564597,,,
6/30/2021,26,AS,258,47929,,,
6/30/2021,26,IA,4141,3104995,,,
6/30/2021,26,SC,7811,4190059,,,
6/30/2021,26,CA,84841,43028055,,,
6/30/2021,26,ID,2474,1323573,,,
6/30/2021,26,UT,5846,2995000,,,
6/30/2021,26,NC,637813,9264654,,,
6/30/2021,26,NV,6829,2847669,,,
6/30/2021,26,MH,113,33077,,,
6/30/2021,26,PR,22511,3230732,,,
6/30/2021,26,DC,1387,863593,,,
6/30/2021,26,TX,69649,25686380,,,
6/30/2021,26,ME,2277,1675497,,,
6/30/2021,26,MD,14944,6876449,,,
6/30/2021,26,SD,1211,830699,,,
6/30/2021,26,KY,6631,3813871,,,
6/30/2021,26,AZ,14239,7244277,,,
6/30/2021,26,PA,11888,13873980,,,
6/30/2021,26,KS,3889,2484177,,,
6/30/2021,26,WA,16102,8599478,,,
6/30/2021,26,AL,703,3350607,,,
6/30/2021,26,DC,1365,934135,,,
6/30/2021,26,NJ,22299,9841494,,,
6/30/2021,26,AR,4961,2347484,,,
6/30/2021,26,CO,11282,6188964,,,
6/30/2021,26,US,1368679,326521526,,,
6/30/2021,26,AK,1035,718097,,,
6/30/2021,26,NH,388,1515365,,,
6/30/2021,26,MO,10390,5310647,,,
6/29/2021,26,MO,9884,5300257,,,
6/29/2021,26,MA,12894,8936211,,,
6/29/2021,26,UT,34102,2843062,,,
6/29/2021,26,MI,14321,9727956,,,
6/29/2021,26,NM,3424,2309482,,,
6/29/2021,26,NE,2555,1860022,,,
6/29/2021,26,ME,3801,1603483,,,
6/29/2021,26,DE,1010,1037558,,,
6/29/2021,26,PW,2,25539,,,
6/29/2021,26,AK,2162,655493,,,
6/29/2021,26,MD,12622,7087584,,,
6/29/2021,26,TN,9751,5790648,,,
6/29/2021,26,DE,1951,1082853,,,
6/29/2021,26,FL,33569,21015783,,,
6/29/2021,26,ND,47,641125,,,
6/29/2021,26,OR,2,4509379,,,
6/29/2021,26,MN,8204,6147868,,,
6/29/2021,26,CO,11646,6427375,,,
6/29/2021,26,VI,309,83040,,,
6/29/2021,26,FM,214,51648,,,
6/29/2021,26,OH,15133,10925485,,,
6/29/2021,26,KS,4682,2712573,,,
6/29/2021,26,MN,2075,5835259,,,
6/29/2021,26,AZ,6716,6485370,,,
6/29/2021,26,NH,2469,1641126,,,
6/29/2021,26,OH,7525,10672067,,,
6/29/2021,26,LA,7035,3486538,,,
6/29/2021,26,MI,58188,9411471,,,
6/29/2021,26,WV,8418,1415786,,,
6/29/2021,26,NV,6193,2768190,,,
6/29/2021,26,NJ,21880,10053190,,,
6/29/2021,26,GA,18343,8531261,,,
6/29/2021,26,OK,2558,3261550,,,
6/29/2021,26,TX,58423,26574570,,,
6/29/2021,26,IN,11588,5911853,,,
6/29/2021,26,RI,2130,1323533,,,
6/29/2021,26,VT,2705,851249,,,
6/29/2021,26,FM,0,50052,,,
6/29/2021,26,LA,2492,3333095,,,
6/29/2021,26,WI,9261,6147237,,,
6/29/2021,26,OR,7790,4711062,,,
6/29/2021,26,KY,3211,3987757,,,
6/29/2021,26,MS,18958,1906488,,,
6/29/2021,26,WA,18661,8543021,,,
6/29/2021,26,IL,24070,13271894,,,
6/29/2021,26,NE,3040,1923734,,,
6/29/2021,26,HI,1151,1677878,,,
6/29/2021,26,IA,2092,3031716,,,
6/29/2021,26,NC,16948,9640351,,,
6/29/2021,26,AS,0,46103,,,
6/29/2021,26,VT,670,869186,,,
6/29/2021,26,AR,1449,2225518,,,
6/29/2021,26,GU,213,187710,,,
6/29/2021,26,MP,414,55267,,,
6/29/2021,26,MT,241,932825,,,
6/29/2021,26,PR,11593,4159888,,,
6/29/2021,26,PW,0,25123,,,
6/29/2021,26,MA,8087,8825910,,,
6/29/2021,26,CT,7198,4496553,,,
6/29/2021,26,WY,2214,421694,,,
6/29/2021,26,NH,425,1514977,,,
6/29/2021,26,WV,1929,1715782,,,
6/29/2021,26,WI,2642,5898378,,,
6/29/2021,26,ND,1306,657262,,,
6/29/2021,26,ID,2305,1435107,,,
6/29/2021,26,CA,77520,42513548,,,
6/29/2021,26,MP,74,55700,,,
6/29/2021,26,SC,7316,4290743,,,
6/29/2021,26,GU,697,199548,,,
6/29/2021,26,US,627305,336855687,,,
6/29/2021,26,MT,1376,981609,,,
6/29/2021,26,NY,51083,21748390,,,
6/29/2021,26,AL,6539,3481025,,,
6/29/2021,26,PA,23264,13825690,,,
6/29/2021,26,HI,2913,1686045,,,
6/29/2021,26,OK,5886,3365265,,,
6/29/2021,26,SD,3049,818156,,,
6/29/2021,26,VI,203,77712,,,
6/29/2021,26,GA,182634,8406166,,,
6/29/2021,26,IL,8613,12947452,,,
6/29/2021,26,MH,321,35024,,,
6/29/2021,26,RI,1139,1274182,,,
6/29/2021,26,VA,17721,9695691,,,
6/29/2021,26,WY,814,445713,,,
6/29/2021,26,MS,3738,2132218,,,
6/29/2021,26,VA,11070,9215489,,,
6/29/2021,26,TN,4103,5263231,,,
6/29/2021,26,MO,5528,5081942,,,
6/29/2021,26,NM,939,2340653,,,
6/29/2021,26,IN,3861,5576658,,,
6/29/2021,26,AK,1234,717062,,,
6/29/2021,26,US,738476,325152847,,,
6/29/2021,26,CO,14238,6177682,,,
6/29/2021,26,SD,1348,829488,,,
6/29/2021,26,MD,10201,6861505,,,
6/29/2021,26,ME,2088,1673220,,,
6/29/2021,26,TX,51470,25616731,,,
6/29/2021,26,DC,750,862206,,,
6/29/2021,26,CA,89719,42943214,,,
6/29/2021,26,SC,4450,4182248,,,
6/29/2021,26,IA,3822,3100854,,,
6/29/2021,26,AS,46,47671,,,
6/29/2021,26,CT,4122,4399354,,,
6/29/2021,26,NY,44551,22522343,,,
6/29/2021,26,FL,45352,21836614,,,
6/29/2021,26,PR,20015,3208221,,,
6/29/2021,26,NC,5185,8626841,,,
6/29/2021,26,UT,5849,2989154,,,
6/29/2021,26,ID,1466,1321099,,,
6/29/2021,26,MH,0,32964,,,
6/29/2021,26,NV,6743,2840840,,,
6/29/2021,26,AR,4754,2342523,,,
6/29/2021,26,NJ,15447,9819195,,,
6/29/2021,26,AZ,12864,7230038,,,
6/29/2021,26,KY,6284,3807240,,,
6/29/2021,26,DC,1505,932770,,,
6/29/2021,26,AL,8287,3349904,,,
6/29/2021,26,WA,14954,8583376,,,
6/29/2021,26,KS,2123,2480288,,,
6/29/2021,26,PA,11223,13862092,,,
6/28/2021,26,PA,35011,13850869,,,
6/28/2021,26,KS,6972,2478165,,,
6/28/2021,26,WA,10938,8568422,,,
6/28/2021,26,AL,11489,3341617,,,
6/28/2021,26,DC,1349,931265,,,
6/28/2021,26,PW,0,25123,,,
6/28/2021,26,KS,4467,2707891,,,
6/28/2021,26,DE,7688,1036548,,,
6/28/2021,26,MA,11413,8923317,,,
6/28/2021,26,MO,9378,5290373,,,
6/28/2021,26,ME,339,1599682,,,
6/28/2021,26,NE,9391,1857467,,,
6/28/2021,26,NM,3415,2306058,,,
6/28/2021,26,MI,10692,9713635,,,
6/28/2021,26,UT,425,2808960,,,
6/28/2021,26,OH,12664,10910352,,,
6/28/2021,26,FM,236,51434,,,
6/28/2021,26,VI,223,82731,,,
6/28/2021,26,MD,11978,7074962,,,
6/28/2021,26,AK,2412,653331,,,
6/28/2021,26,PW,11,25537,,,
6/28/2021,26,CO,10422,6415729,,,
6/28/2021,26,MN,6970,6139664,,,
6/28/2021,26,DE,1519,1080902,,,
6/28/2021,26,TN,9185,5780897,,,
6/28/2021,26,OR,5516,4509377,,,
6/28/2021,26,ND,297,641078,,,
6/28/2021,26,FL,219836,20982214,,,
6/28/2021,26,PR,9681,4148295,,,
6/28/2021,26,IN,10782,5900265,,,
6/28/2021,26,TX,56634,26516147,,,
6/28/2021,26,OK,10137,3258992,,,
6/28/2021,26,GA,17059,8512918,,,
6/28/2021,26,NJ,16833,10031310,,,
6/28/2021,26,OH,39375,10664542,,,
6/28/2021,26,NH,2220,1638657,,,
6/28/2021,26,MN,16453,5833184,,,
6/28/2021,26,AZ,29280,6478654,,,
6/28/2021,26,NV,18672,2761997,,,
6/28/2021,26,WV,41,1407368,,,
6/28/2021,26,MI,10,9353283,,,
6/28/2021,26,LA,5788,3479503,,,
6/28/2021,26,MT,1256,932584,,,
6/28/2021,26,MP,51,54853,,,
6/28/2021,26,OR,4540,4703272,,,
6/28/2021,26,WI,7399,6137976,,,
6/28/2021,26,LA,10414,3330603,,,
6/28/2021,26,FM,92,50052,,,
6/28/2021,26,VT,2259,848544,,,
6/28/2021,26,RI,1617,1321403,,,
6/28/2021,26,GU,15,187497,,,
6/28/2021,26,AR,5199,2224069,,,
6/28/2021,26,IL,21994,13247824,,,
6/28/2021,26,WA,38650,8524360,,,
6/28/2021,26,MS,140,1887530,,,
6/28/2021,26,KY,17646,3984546,,,
6/28/2021,26,VT,585,868516,,,
6/28/2021,26,AS,0,46103,,,
6/28/2021,26,NC,15878,9623403,,,
6/28/2021,26,IA,7749,3029624,,,
6/28/2021,26,HI,766,1676727,,,
6/28/2021,26,NE,2631,1920694,,,
6/28/2021,26,KY,5377,3800956,,,
6/28/2021,26,AZ,12656,7217174,,,
6/28/2021,26,TN,21287,5259128,,,
6/28/2021,26,CA,123951,42436028,,,
6/28/2021,26,ID,2245,1432802,,,
6/28/2021,26,ND,664,655956,,,
6/28/2021,26,WI,26548,5895736,,,
6/28/2021,26,WV,1732,1713853,,,
6/28/2021,26,WY,154,419480,,,
6/28/2021,26,CT,5819,4489355,,,
6/28/2021,26,MA,36787,8817823,,,
6/28/2021,26,NH,5763,1514552,,,
6/28/2021,26,VA,44046,9204419,,,
6/28/2021,26,MS,3453,2128480,,,
6/28/2021,26,HI,2594,1683132,,,
6/28/2021,26,PA,16355,13802426,,,
6/28/2021,26,AL,5574,3474486,,,
6/28/2021,26,NY,13009,21697307,,,
6/28/2021,26,MT,968,980233,,,
6/28/2021,26,US,553250,336228382,,,
6/28/2021,26,GU,267,198851,,,
6/28/2021,26,SC,6990,4283427,,,
6/28/2021,26,MP,223,55626,,,
6/28/2021,26,WY,608,444899,,,
6/28/2021,26,SD,246,815107,,,
6/28/2021,26,OK,5465,3359379,,,
6/28/2021,26,VA,15992,9677970,,,
6/28/2021,26,RI,5038,1273043,,,
6/28/2021,26,MH,75,34703,,,
6/28/2021,26,IL,96670,12938839,,,
6/28/2021,26,GA,564,8223532,,,
6/28/2021,26,VI,3,77509,,,
6/28/2021,26,NJ,16991,9803748,,,
6/28/2021,26,AR,4541,2337769,,,
6/28/2021,26,FL,44601,21791262,,,
6/28/2021,26,NY,38353,22477792,,,
6/28/2021,26,CO,9724,6163444,,,
6/28/2021,26,US,1087043,324414371,,,
6/28/2021,26,AK,992,715828,,,
6/28/2021,26,NM,2345,2339714,,,
6/28/2021,26,MO,1124,5076414,,,
6/28/2021,26,IN,15799,5572797,,,
6/28/2021,26,CT,19639,4395232,,,
6/28/2021,26,DC,2793,861456,,,
6/28/2021,26,TX,61215,25565261,,,
6/28/2021,26,ME,1822,1671132,,,
6/28/2021,26,MD,10932,6851304,,,
6/28/2021,26,SD,1232,828140,,,
6/28/2021,26,AS,220,47625,,,
6/28/2021,26,IA,3927,3097032,,,
6/28/2021,26,SC,20839,4177798,,,
6/28/2021,26,CA,76705,42853495,,,
6/28/2021,26,NV,6303,2834097,,,
6/28/2021,26,MH,494,32964,,,
6/28/2021,26,PR,30273,3188206,,,
6/28/2021,26,ID,3274,1319633,,,
6/28/2021,26,UT,6724,2983305,,,
6/28/2021,26,NC,3705,8621656,,,
6/27/2021,26,NC,20573,8617951,,,
6/27/2021,26,UT,1395,2976581,,,
6/27/2021,26,ID,4654,1316359,,,
6/27/2021,26,KY,14682,3966900,,,
6/27/2021,26,MS,54,1887390,,,
6/27/2021,26,WA,27755,8485710,,,
6/27/2021,26,IL,11220,13225830,,,
6/27/2021,26,MN,2872,6132694,,,
6/27/2021,26,CO,5741,6405307,,,
6/27/2021,26,MA,7260,8911904,,,
6/27/2021,26,PW,310,25123,,,
6/27/2021,26,DC,478,929916,,,
6/27/2021,26,AL,12972,3330128,,,
6/27/2021,26,WA,4934,8557484,,,
6/27/2021,26,KS,7962,2471193,,,
6/27/2021,26,PA,20892,13815858,,,
6/27/2021,26,DE,7158,1028860,,,
6/27/2021,26,KS,1612,2703424,,,
6/27/2021,26,PW,1,25526,,,
6/27/2021,26,AK,1810,650919,,,
6/27/2021,26,MD,6371,7062984,,,
6/27/2021,26,MO,3873,5280995,,,
6/27/2021,26,SD,237,814861,,,
6/27/2021,26,VI,3,82508,,,
6/27/2021,26,FM,91,51198,,,
6/27/2021,26,OH,6163,10897688,,,
6/27/2021,26,NE,43,1848076,,,
6/27/2021,26,ME,371,1599343,,,
6/27/2021,26,UT,16,2808535,,,
6/27/2021,26,MI,4898,9702943,,,
6/27/2021,26,NM,964,2302643,,,
6/27/2021,26,AR,7358,2218870,,,
6/27/2021,26,GU,1153,187482,,,
6/27/2021,26,MN,14821,5816731,,,
6/27/2021,26,PR,2698,4138614,,,
6/27/2021,26,TN,4342,5771712,,,
6/27/2021,26,DE,609,1079383,,,
6/27/2021,26,FL,481,20762378,,,
6/27/2021,26,ND,1018,640781,,,
6/27/2021,26,OR,12781,4503861,,,
6/27/2021,26,NH,1111,1636437,,,
6/27/2021,26,OH,25734,10625167,,,
6/27/2021,26,NJ,10730,10014477,,,
6/27/2021,26,GA,8983,8495859,,,
6/27/2021,26,OK,10903,3248855,,,
6/27/2021,26,TX,29011,26459513,,,
6/27/2021,26,IN,3554,5889483,,,
6/27/2021,26,RI,960,1319786,,,
6/27/2021,26,VT,1661,846285,,,
6/27/2021,26,FM,250,49960,,,
6/27/2021,26,LA,11223,3320189,,,
6/27/2021,26,WV,5203,1407327,,,
6/27/2021,26,NV,18384,2743325,,,
6/27/2021,26,AZ,21643,6449374,,,
6/27/2021,26,WI,2762,6130577,,,
6/27/2021,26,OR,2599,4698732,,,
6/27/2021,26,LA,2396,3473715,,,
6/27/2021,26,MI,74,9353273,,,
6/27/2021,26,MP,0,54802,,,
6/27/2021,26,MT,2539,931328,,,
6/27/2021,26,PR,36,3157933,,,
6/27/2021,26,WY,100,444291,,,
6/27/2021,26,ID,655,1430557,,,
6/27/2021,26,CA,208910,42312077,,,
6/27/2021,26,TN,21819,5237841,,,
6/27/2021,26,NE,1104,1918063,,,
6/27/2021,26,HI,2062,1675961,,,
6/27/2021,26,IA,7065,3021875,,,
6/27/2021,26,NC,7155,9607525,,,
6/27/2021,26,AS,0,46103,,,
6/27/2021,26,VT,224,867931,,,
6/27/2021,26,AZ,6044,7204518,,,
6/27/2021,26,KY,2706,3795579,,,
6/27/2021,26,MP,42,55403,,,
6/27/2021,26,SC,3057,4276437,,,
6/27/2021,26,GU,11,198584,,,
6/27/2021,26,US,267136,335675132,,,
6/27/2021,26,MA,23731,8781036,,,
6/27/2021,26,CT,3268,4483536,,,
6/27/2021,26,WY,76,419326,,,
6/27/2021,26,WV,714,1712121,,,
6/27/2021,26,WI,33249,5869188,,,
6/27/2021,26,ND,105,655292,,,
6/27/2021,26,MT,314,979265,,,
6/27/2021,26,NY,146798,21684298,,,
6/27/2021,26,AL,2586,3468912,,,
6/27/2021,26,PA,4817,13786071,,,
6/27/2021,26,HI,1187,1680538,,,
6/27/2021,26,NH,451,1508789,,,
6/27/2021,26,MS,1215,2125027,,,
6/27/2021,26,VA,25405,9160373,,,
6/27/2021,26,MH,0,32470,,,
6/27/2021,26,NV,3740,2827794,,,
6/27/2021,26,IN,16410,5556998,,,
6/27/2021,26,AR,1251,2333228,,,
6/27/2021,26,NJ,62443,9786757,,,
6/27/2021,26,OK,2009,3353914,,,
6/27/2021,26,VI,4,77506,,,
6/27/2021,26,GA,152,8222968,,,
6/27/2021,26,IL,87403,12842169,,,
6/27/2021,26,MH,5,34628,,,
6/27/2021,26,RI,3951,1268005,,,
6/27/2021,26,VA,8188,9661978,,,
6/27/2021,26,MO,16435,5075290,,,
6/27/2021,26,NM,5948,2337369,,,
6/27/2021,26,NY,21936,22439439,,,
6/27/2021,26,FL,30367,21746661,,,
6/27/2021,26,AK,340,714836,,,
6/27/2021,26,US,1204225,323327328,,,
6/27/2021,26,CO,25777,6153720,,,
6/27/2021,26,CA,33105,42776790,,,
6/27/2021,26,SC,31482,4156959,,,
6/27/2021,26,IA,1375,3093105,,,
6/27/2021,26,AS,1,47405,,,
6/27/2021,26,CT,15651,4375593,,,
6/27/2021,26,SD,280,826908,,,
6/27/2021,26,MD,101987,6840372,,,
6/27/2021,26,ME,890,1669310,,,
6/27/2021,26,TX,109220,25504046,,,
6/27/2021,26,DC,3010,858663,,,
6/26/2021,25,DC,3663,855653,,,
6/26/2021,25,TX,105787,25394826,,,
6/26/2021,25,ME,1891,1668420,,,
6/26/2021,25,MD,299,6738385,,,
6/26/2021,25,SD,367,826628,,,
6/26/2021,25,MI,20878,9353199,,,
6/26/2021,25,LA,4261,3471319,,,
6/26/2021,25,OH,12194,10891525,,,
6/26/2021,25,FM,74,51107,,,
6/26/2021,25,VI,21,82505,,,
6/26/2021,25,PW,0,24813,,,
6/26/2021,25,IL,21765,13214610,,,
6/26/2021,25,WA,26194,8457955,,,
6/26/2021,25,MS,142,1887336,,,
6/26/2021,25,KY,10326,3952218,,,
6/26/2021,25,ID,3238,1311705,,,
6/26/2021,25,UT,4635,2975186,,,
6/26/2021,25,NC,15194,8597378,,,
6/26/2021,25,MA,11503,8904644,,,
6/26/2021,25,CO,9895,6399566,,,
6/26/2021,25,MN,4815,6129822,,,
6/26/2021,25,SD,1521,814624,,,
6/26/2021,25,MO,7545,5277122,,,
6/26/2021,25,PA,35582,13794966,,,
6/26/2021,25,KS,6713,2463231,,,
6/26/2021,25,WA,11384,8552550,,,
6/26/2021,25,AL,8195,3317156,,,
6/26/2021,25,DC,1150,929438,,,
6/26/2021,25,MD,10616,7056613,,,
6/26/2021,25,AK,4327,649109,,,
6/26/2021,25,PW,301,25525,,,
6/26/2021,25,DE,3450,1021702,,,
6/26/2021,25,KS,2845,2701812,,,
6/26/2021,25,OR,5318,4696133,,,
6/26/2021,25,WI,5726,6127815,,,
6/26/2021,25,DE,1692,1078774,,,
6/26/2021,25,TN,6799,5767370,,,
6/26/2021,25,GU,53,186329,,,
6/26/2021,25,AR,5284,2211512,,,
6/26/2021,25,ME,2052,1598972,,,
6/26/2021,25,NE,61,1848033,,,
6/26/2021,25,NM,2145,2301679,,,
6/26/2021,25,MI,9854,9698045,,,
6/26/2021,25,UT,53,2808519,,,
6/26/2021,25,PR,7107,4135916,,,
6/26/2021,25,MN,14353,5801910,,,
6/26/2021,25,AZ,17356,6427731,,,
6/26/2021,25,OH,18755,10599433,,,
6/26/2021,25,NH,2209,1635326,,,
6/26/2021,25,OR,16271,4491080,,,
6/26/2021,25,ND,1337,639763,,,
6/26/2021,25,FL,64588,20761897,,,
6/26/2021,25,NV,17716,2724941,,,
6/26/2021,25,WV,1346,1402124,,,
6/26/2021,25,IN,7452,5885929,,,
6/26/2021,25,TX,49576,26430502,,,
6/26/2021,25,OK,7396,3237952,,,
6/26/2021,25,GA,14819,8486876,,,
6/26/2021,25,NJ,20658,10003747,,,
6/26/2021,25,FM,0,49710,,,
6/26/2021,25,LA,406,3308966,,,
6/26/2021,25,VT,1177,844624,,,
6/26/2021,25,RI,2148,1318826,,,
6/26/2021,25,CT,10886,4359942,,,
6/26/2021,25,HI,2678,1679351,,,
6/26/2021,25,PA,17598,13781254,,,
6/26/2021,25,AL,4200,3466326,,,
6/26/2021,25,NY,73720,21537500,,,
6/26/2021,25,MT,442,978951,,,
6/26/2021,25,CA,118097,42103167,,,
6/26/2021,25,ID,1502,1429902,,,
6/26/2021,25,WY,300,444191,,,
6/26/2021,25,MT,2758,928789,,,
6/26/2021,25,MP,242,54802,,,
6/26/2021,25,PR,41593,3157897,,,
6/26/2021,25,ND,160,655187,,,
6/26/2021,25,WI,16244,5835939,,,
6/26/2021,25,WV,1348,1711407,,,
6/26/2021,25,VT,450,867707,,,
6/26/2021,25,AS,58,46103,,,
6/26/2021,25,NC,12311,9600370,,,
6/26/2021,25,IA,5627,3014810,,,
6/26/2021,25,HI,2831,1673899,,,
6/26/2021,25,NE,1930,1916959,,,
6/26/2021,25,TN,14101,5216022,,,
6/26/2021,25,WY,1155,419250,,,
6/26/2021,25,CT,6451,4480268,,,
6/26/2021,25,MA,18857,8757305,,,
6/26/2021,25,KY,4119,3792873,,,
6/26/2021,25,AZ,10291,7198474,,,
6/26/2021,25,US,498839,335407996,,,
6/26/2021,25,GU,886,198573,,,
6/26/2021,25,SC,7085,4273380,,,
6/26/2021,25,MP,437,55361,,,
6/26/2021,25,AS,216,47404,,,
6/26/2021,25,IA,2693,3091730,,,
6/26/2021,25,SC,12042,4125477,,,
6/26/2021,25,CA,71523,42743685,,,
6/26/2021,25,VA,14190,9653790,,,
6/26/2021,25,RI,3299,1264054,,,
6/26/2021,25,MH,121,34623,,,
6/26/2021,25,IL,41363,12754766,,,
6/26/2021,25,GA,552,8222816,,,
6/26/2021,25,VI,289,77502,,,
6/26/2021,25,NV,5513,2824054,,,
6/26/2021,25,MH,0,32470,,,
6/26/2021,25,NH,253,1508338,,,
6/26/2021,25,VA,24126,9134968,,,
6/26/2021,25,MS,2340,2123812,,,
6/26/2021,25,OK,4301,3351905,,,
6/26/2021,25,IN,13455,5540588,,,
6/26/2021,25,NJ,56409,9724314,,,
6/26/2021,25,AR,2174,2331977,,,
6/26/2021,25,CO,24155,6127943,,,
6/26/2021,25,US,923724,322123103,,,
6/26/2021,25,AK,524,714496,,,
6/26/2021,25,NM,5954,2331421,,,
6/26/2021,25,MO,14439,5058855,,,
6/26/2021,25,FL,44066,21716294,,,
6/26/2021,25,NY,37204,22417503,,,
6/25/2021,25,NY,51704,22380299,,,
6/25/2021,25,FL,55745,21672228,,,
6/25/2021,25,NJ,25137,9983089,,,
6/25/2021,25,GA,22170,8472057,,,
6/25/2021,25,OK,19238,3230556,,,
6/25/2021,25,TX,71857,26380926,,,
6/25/2021,25,IN,12431,5878477,,,
6/25/2021,25,PW,18,25224,,,
6/25/2021,25,AK,1266,644782,,,
6/25/2021,25,MD,15492,7045997,,,
6/25/2021,25,KY,9196,3941892,,,
6/25/2021,25,MS,7964,1887194,,,
6/25/2021,25,WA,23023,8431761,,,
6/25/2021,25,IL,28412,13192845,,,
6/25/2021,25,LA,7943,3467058,,,
6/25/2021,25,MI,19003,9332321,,,
6/25/2021,25,SD,1347,826261,,,
6/25/2021,25,MD,18359,6738086,,,
6/25/2021,25,ME,2631,1666529,,,
6/25/2021,25,TX,73621,25289039,,,
6/25/2021,25,DC,3788,851990,,,
6/25/2021,25,PW,0,24813,,,
6/25/2021,25,VI,293,82484,,,
6/25/2021,25,FM,232,51033,,,
6/25/2021,25,OH,18700,10879331,,,
6/25/2021,25,DC,1486,928288,,,
6/25/2021,25,AL,248,3308961,,,
6/25/2021,25,WA,19902,8541166,,,
6/25/2021,25,KS,4712,2456518,,,
6/25/2021,25,PA,43900,13759384,,,
6/25/2021,25,NC,17028,8582184,,,
6/25/2021,25,UT,8125,2970551,,,
6/25/2021,25,ID,2461,1308467,,,
6/25/2021,25,MO,12179,5269577,,,
6/25/2021,25,SD,1512,813103,,,
6/25/2021,25,MA,14851,8893141,,,
6/25/2021,25,MN,9980,6125007,,,
6/25/2021,25,CO,14290,6389671,,,
6/25/2021,25,WV,2995,1400778,,,
6/25/2021,25,NV,104,2707225,,,
6/25/2021,25,NE,3933,1847972,,,
6/25/2021,25,ME,2074,1596920,,,
6/25/2021,25,WI,11299,6122089,,,
6/25/2021,25,OR,10590,4690815,,,
6/25/2021,25,DE,2645,1018252,,,
6/25/2021,25,KS,5545,2698967,,,
6/25/2021,25,AR,5386,2206228,,,
6/25/2021,25,GU,5164,186276,,,
6/25/2021,25,TN,13173,5760571,,,
6/25/2021,25,DE,2605,1077082,,,
6/25/2021,25,FL,85011,20697309,,,
6/25/2021,25,ND,1210,638426,,,
6/25/2021,25,OR,11252,4474809,,,
6/25/2021,25,PR,10919,4128809,,,
6/25/2021,25,UT,36,2808466,,,
6/25/2021,25,MI,16191,9688191,,,
6/25/2021,25,NM,4456,2299534,,,
6/25/2021,25,NH,3132,1633117,,,
6/25/2021,25,OH,23365,10580678,,,
6/25/2021,25,MN,11825,5787557,,,
6/25/2021,25,AZ,15495,6410375,,,
6/25/2021,25,MO,10847,5044416,,,
6/25/2021,25,NM,14614,2325467,,,
6/25/2021,25,MA,16987,8738448,,,
6/25/2021,25,CT,7956,4473817,,,
6/25/2021,25,WY,2646,418095,,,
6/25/2021,25,ID,2681,1428400,,,
6/25/2021,25,CA,145182,41985070,,,
6/25/2021,25,MT,1298,978509,,,
6/25/2021,25,NY,51754,21463780,,,
6/25/2021,25,AL,8249,3462126,,,
6/25/2021,25,PA,27059,13763656,,,
6/25/2021,25,HI,4537,1676673,,,
6/25/2021,25,RI,2492,1316678,,,
6/25/2021,25,VT,1141,843447,,,
6/25/2021,25,LA,13403,3308560,,,
6/25/2021,25,FM,260,49710,,,
6/25/2021,25,CT,9206,4349056,,,
6/25/2021,25,TN,12336,5201921,,,
6/25/2021,25,MP,325,54560,,,
6/25/2021,25,MT,1550,926031,,,
6/25/2021,25,WY,968,443891,,,
6/25/2021,25,NE,3550,1915029,,,
6/25/2021,25,HI,3064,1671068,,,
6/25/2021,25,IA,5173,3009183,,,
6/25/2021,25,NC,20535,9588059,,,
6/25/2021,25,AS,296,46045,,,
6/25/2021,25,VT,933,867257,,,
